I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-9.880000000000003,-13.384,-5.216000000000001,10.432000000000002,-2.3920000000000003,-7.799999999999997,15.552,36.784,-13.104,-33.06399999999999,-38.16,-27.744
-10.880000000000003,-15.384,-5.216000000000001,12.432000000000002,-2.3920000000000003,-8.799999999999997,17.552,30.784,-18.104,-37.06399999999999,-40.16,-27.744
-11.880000000000003,-17.384,-6.216000000000001,13.432000000000002,-3.3920000000000003,-9.799999999999997,19.552,25.784,-22.104,-42.06399999999999,-42.16,-27.744
-12.880000000000003,-18.384,-7.216000000000001,15.432000000000002,-3.3920000000000003,-10.799999999999997,21.552,19.784,-27.104,-47.06399999999999,-43.16,-27.744
-13.880000000000003,-20.384,-7.216000000000001,16.432000000000002,-3.3920000000000003,-11.799999999999997,23.552,14.783999999999999,-32.104,-51.06399999999999,-45.16,-27.744
-14.880000000000003,-22.384,-9.216000000000001,18.432000000000002,-3.3920000000000003,-13.799999999999997,25.552,10.783999999999999,-34.104,-50.06399999999999,-46.16,-28.744
-15.880000000000003,-24.384,-10.216000000000001,19.432000000000002,-3.3920000000000003,-15.799999999999997,26.552,6.783999999999999,-36.104,-49.06399999999999,-47.16,-29.744
-16.880000000000003,-26.384,-11.216000000000001,20.432000000000002,-3.3920000000000003,-16.799999999999997,27.552,2.783999999999999,-37.104,-48.06399999999999,-47.16,-30.744
-16.880000000000003,-27.384,-12.216000000000001,22.432000000000002,-2.3920000000000003,-18.799999999999997,28.552,-1.216000000000001,-39.104,-47.06399999999999,-48.16,-31.744
-17.880000000000003,-29.384,-13.216000000000001,23.432000000000002,-2.3920000000000003,-19.799999999999997,29.552,-4.216000000000001,-40.104,-46.06399999999999,-48.16,-32.744
-18.880000000000003,-31.384,-14.216000000000001,24.432000000000002,-2.3920000000000003,-21.799999999999997,30.552,-8.216000000000001,-42.104,-45.06399999999999,-49.16,-33.744
-18.880000000000003,-32.384,-15.216000000000001,25.432000000000002,-2.3920000000000003,-22.799999999999997,31.552,-12.216000000000001,-43.104,-44.06399999999999,-49.16,-33.744
-19.880000000000003,-34.384,-16.216,26.432000000000002,-2.3920000000000003,-23.799999999999997,30.552,-11.216000000000001,-44.104,-45.06399999999999,-50.16,-34.744
-20.880000000000003,-35.384,-16.216,27.432000000000002,-2.3920000000000003,-24.799999999999997,29.552,-8.216000000000001,-45.104,-46.06399999999999,-50.16,-35.744
-21.880000000000003,-36.384,-17.216,28.432000000000002,-2.3920000000000003,-25.799999999999997,28.552,-6.216000000000001,-46.104,-48.06399999999999,-50.16,-35.744
-22.880000000000003,-37.384,-17.216,29.432000000000002,-3.3920000000000003,-25.799999999999997,27.552,-4.216000000000001,-47.104,-49.06399999999999,-51.16,-36.744
-23.880000000000003,-38.384,-18.216,30.432000000000002,-3.3920000000000003,-26.799999999999997,26.552,-2.216000000000001,-48.104,-51.06399999999999,-51.16,-36.744
-24.880000000000003,-39.384,-18.216,31.432000000000002,-3.3920000000000003,-27.799999999999997,25.552,-0.21600000000000108,-49.104,-52.06399999999999,-51.16,-37.744
-24.880000000000003,-40.384,-18.216,32.432,-3.3920000000000003,-27.799999999999997,24.552,1.783999999999999,-50.104,-53.06399999999999,-51.16,-37.744
-24.880000000000003,-38.384,-16.216,32.432,-4.392,-25.799999999999997,25.552,3.783999999999999,-48.104,-53.06399999999999,-50.16,-35.744
-24.880000000000003,-35.384,-14.216000000000001,32.432,-5.392,-23.799999999999997,26.552,5.783999999999999,-45.104,-52.06399999999999,-49.16,-33.744
-24.880000000000003,-32.384,-11.216000000000001,31.432000000000002,-5.392,-21.799999999999997,27.552,7.783999999999999,-43.104,-51.06399999999999,-48.16,-31.744
-24.880000000000003,-29.384,-9.216000000000001,31.432000000000002,-6.392,-19.799999999999997,28.552,9.783999999999999,-40.104,-50.06399999999999,-46.16,-29.744
-24.880000000000003,-26.384,-7.216000000000001,30.432000000000002,-7.392,-16.799999999999997,29.552,11.783999999999999,-37.104,-49.06399999999999,-45.16,-26.744
-24.880000000000003,-24.384,-4.216000000000001,30.432000000000002,-8.392,-14.799999999999997,30.552,13.783999999999999,-34.104,-48.06399999999999,-44.16,-24.744
-24.880000000000003,-21.384,-2.216000000000001,30.432000000000002,-8.392,-12.799999999999997,31.552,15.783999999999999,-32.104,-48.06399999999999,-43.16,-22.744
-22.880000000000003,-22.384,-3.216000000000001,28.432000000000002,-7.392,-13.799999999999997,27.552,14.783999999999999,-33.104,-47.06399999999999,-43.16,-22.744
-21.880000000000003,-25.384,-5.216000000000001,27.432000000000002,-6.392,-15.799999999999997,21.552,13.783999999999999,-34.104,-46.06399999999999,-44.16,-23.744
-19.880000000000003,-27.384,-6.216000000000001,25.432000000000002,-5.392,-16.799999999999997,16.552,12.783999999999999,-35.104,-45.06399999999999,-44.16,-24.744
-17.880000000000003,-29.384,-8.216000000000001,23.432000000000002,-4.392,-18.799999999999997,11.552,10.783999999999999,-36.104,-45.06399999999999,-45.16,-25.744
-16.880000000000003,-31.384,-9.216000000000001,22.432000000000002,-3.3920000000000003,-19.799999999999997,6.552,9.783999999999999,-37.104,-44.06399999999999,-45.16,-26.744
-14.880000000000003,-33.384,-11.216000000000001,20.432000000000002,-2.3920000000000003,-21.799999999999997,0.5519999999999996,8.783999999999999,-38.104,-43.06399999999999,-46.16,-27.744
-13.880000000000003,-35.384,-12.216000000000001,19.432000000000002,-1.3920000000000003,-22.799999999999997,-4.448,7.783999999999999,-39.104,-43.06399999999999,-46.16,-28.744
-15.880000000000003,-34.384,-10.216000000000001,20.432000000000002,-2.3920000000000003,-21.799999999999997,-0.4480000000000004,7.783999999999999,-39.104,-43.06399999999999,-46.16,-27.744
-17.880000000000003,-31.384,-8.216000000000001,22.432000000000002,-5.392,-19.799999999999997,4.552,7.783999999999999,-39.104,-44.06399999999999,-46.16,-26.744
-20.880000000000003,-29.384,-6.216000000000001,23.432000000000002,-6.392,-17.799999999999997,9.552,8.783999999999999,-39.104,-45.06399999999999,-45.16,-25.744
-22.880000000000003,-27.384,-4.216000000000001,25.432000000000002,-8.392,-15.799999999999997,15.552,8.783999999999999,-39.104,-46.06399999999999,-45.16,-24.744
-24.880000000000003,-25.384,-1.216000000000001,27.432000000000002,-10.392,-13.799999999999997,20.552,9.783999999999999,-39.104,-47.06399999999999,-44.16,-23.744
-27.880000000000003,-23.384,0.7839999999999989,29.432000000000002,-12.392,-12.799999999999997,25.552,9.783999999999999,-39.104,-48.06399999999999,-44.16,-22.744
-29.880000000000003,-21.384,2.783999999999999,30.432000000000002,-14.392,-10.799999999999997,30.552,9.783999999999999,-39.104,-48.06399999999999,-44.16,-21.744
-27.880000000000003,-22.384,0.7839999999999989,28.432000000000002,-12.392,-12.799999999999997,31.552,11.783999999999999,-38.104,-47.06399999999999,-42.16,-21.744
-24.880000000000003,-25.384,-3.216000000000001,26.432000000000002,-10.392,-14.799999999999997,32.552,13.783999999999999,-37.104,-46.06399999999999,-41.16,-22.744
-21.880000000000003,-27.384,-6.216000000000001,23.432000000000002,-7.392,-17.799999999999997,33.552,14.783999999999999,-37.104,-45.06399999999999,-40.16,-22.744
-18.880000000000003,-29.384,-9.216000000000001,21.432000000000002,-5.392,-20.799999999999997,34.552,16.784,-36.104,-43.06399999999999,-38.16,-23.744
-15.880000000000003,-31.384,-13.216000000000001,19.432000000000002,-3.3920000000000003,-22.799999999999997,35.552,18.784,-36.104,-42.06399999999999,-37.16,-23.744
-12.880000000000003,-33.384,-16.216,16.432000000000002,-0.39200000000000035,-25.799999999999997,36.552,20.784,-35.104,-41.06399999999999,-36.16,-24.744
-9.880000000000003,-35.384,-19.216,14.432000000000002,1.6079999999999997,-27.799999999999997,37.552,21.784,-35.104,-40.06399999999999,-35.16,-24.744
-9.880000000000003,-35.384,-19.216,15.432000000000002,1.6079999999999997,-26.799999999999997,34.552,20.784,-35.104,-41.06399999999999,-34.16,-24.744
-10.880000000000003,-34.384,-18.216,16.432000000000002,0.6079999999999997,-25.799999999999997,30.552,18.784,-35.104,-43.06399999999999,-34.16,-23.744
-11.880000000000003,-33.384,-17.216,18.432000000000002,-0.39200000000000035,-24.799999999999997,26.552,16.784,-36.104,-44.06399999999999,-33.16,-23.744
-12.880000000000003,-32.384,-16.216,19.432000000000002,-1.3920000000000003,-23.799999999999997,22.552,14.783999999999999,-36.104,-46.06399999999999,-33.16,-22.744
-13.880000000000003,-31.384,-15.216000000000001,21.432000000000002,-2.3920000000000003,-22.799999999999997,18.552,12.783999999999999,-37.104,-48.06399999999999,-32.16,-22.744
-14.880000000000003,-30.384,-14.216000000000001,22.432000000000002,-3.3920000000000003,-21.799999999999997,14.552,11.783999999999999,-37.104,-50.06399999999999,-32.16,-21.744
-15.880000000000003,-29.384,-13.216000000000001,23.432000000000002,-3.3920000000000003,-20.799999999999997,10.552,9.783999999999999,-37.104,-51.06399999999999,-32.16,-21.744
-13.880000000000003,-25.384,-11.216000000000001,21.432000000000002,-3.3920000000000003,-17.799999999999997,10.552,9.783999999999999,-38.104,-50.06399999999999,-32.16,-22.744
-11.880000000000003,-21.384,-10.216000000000001,17.432000000000002,-2.3920000000000003,-15.799999999999997,11.552,9.783999999999999,-38.104,-49.06399999999999,-33.16,-23.744
-8.880000000000003,-18.384,-8.216000000000001,14.432000000000002,-1.3920000000000003,-12.799999999999997,12.552,10.783999999999999,-38.104,-47.06399999999999,-34.16,-24.744
-5.880000000000003,-14.384,-6.216000000000001,11.432000000000002,-0.39200000000000035,-10.799999999999997,12.552,10.783999999999999,-39.104,-45.06399999999999,-34.16,-25.744
-3.8800000000000026,-10.384,-5.216000000000001,7.432000000000002,0.6079999999999997,-8.799999999999997,13.552,11.783999999999999,-39.104,-44.06399999999999,-35.16,-26.744
-0.8800000000000026,-7.384,-3.216000000000001,4.432000000000002,1.6079999999999997,-5.799999999999997,14.552,11.783999999999999,-39.104,-42.06399999999999,-36.16,-27.744
1.1199999999999974,-3.3840000000000003,-2.216000000000001,1.4320000000000022,2.6079999999999997,-3.799999999999997,14.552,11.783999999999999,-39.104,-41.06399999999999,-36.16,-28.744
-0.8800000000000026,-7.384,-5.216000000000001,4.432000000000002,3.6079999999999997,-6.799999999999997,14.552,12.783999999999999,-39.104,-41.06399999999999,-37.16,-28.744
-3.8800000000000026,-13.384,-8.216000000000001,8.432000000000002,4.608,-10.799999999999997,13.552,12.783999999999999,-38.104,-42.06399999999999,-37.16,-28.744
-5.880000000000003,-18.384,-11.216000000000001,12.432000000000002,4.608,-14.799999999999997,12.552,12.783999999999999,-37.104,-42.06399999999999,-37.16,-27.744
-8.880000000000003,-24.384,-15.216000000000001,16.432000000000002,5.608,-18.799999999999997,12.552,13.783999999999999,-36.104,-43.06399999999999,-37.16,-27.744
-11.880000000000003,-29.384,-18.216,20.432000000000002,5.608,-22.799999999999997,11.552,13.783999999999999,-35.104,-43.06399999999999,-37.16,-26.744
-13.880000000000003,-34.384,-22.216,24.432000000000002,6.608,-26.799999999999997,10.552,13.783999999999999,-34.104,-44.06399999999999,-37.16,-26.744
-16.880000000000003,-40.384,-25.216,28.432000000000002,6.608,-30.799999999999997,10.552,13.783999999999999,-33.104,-44.06399999999999,-37.16,-26.744
-15.880000000000003,-38.384,-24.216,26.432000000000002,6.608,-29.799999999999997,11.552,13.783999999999999,-34.104,-44.06399999999999,-35.16,-25.744
-12.880000000000003,-34.384,-23.216,23.432000000000002,6.608,-26.799999999999997,12.552,12.783999999999999,-35.104,-43.06399999999999,-34.16,-25.744
-10.880000000000003,-31.384,-21.216,20.432000000000002,5.608,-24.799999999999997,13.552,11.783999999999999,-36.104,-42.06399999999999,-32.16,-24.744
-8.880000000000003,-28.384,-19.216,17.432000000000002,5.608,-22.799999999999997,14.552,10.783999999999999,-38.104,-41.06399999999999,-31.159999999999997,-24.744
-6.880000000000003,-24.384,-18.216,15.432000000000002,4.608,-20.799999999999997,15.552,9.783999999999999,-39.104,-40.06399999999999,-30.159999999999997,-23.744
-4.880000000000003,-21.384,-16.216,12.432000000000002,4.608,-18.799999999999997,16.552,8.783999999999999,-40.104,-39.06399999999999,-28.159999999999997,-23.744
-2.8800000000000026,-18.384,-15.216000000000001,9.432000000000002,4.608,-16.799999999999997,17.552,8.783999999999999,-41.104,-39.06399999999999,-27.159999999999997,-23.744
-2.8800000000000026,-19.384,-16.216,10.432000000000002,4.608,-17.799999999999997,18.552,6.783999999999999,-43.104,-39.06399999999999,-27.159999999999997,-23.744
-3.8800000000000026,-20.384,-17.216,11.432000000000002,5.608,-18.799999999999997,19.552,5.783999999999999,-44.104,-40.06399999999999,-28.159999999999997,-24.744
-4.880000000000003,-22.384,-18.216,12.432000000000002,6.608,-19.799999999999997,19.552,4.783999999999999,-45.104,-41.06399999999999,-29.159999999999997,-25.744
-4.880000000000003,-24.384,-19.216,14.432000000000002,6.608,-21.799999999999997,20.552,3.783999999999999,-46.104,-42.06399999999999,-29.159999999999997,-26.744
-5.880000000000003,-25.384,-20.216,15.432000000000002,7.608,-22.799999999999997,20.552,2.783999999999999,-47.104,-43.06399999999999,-30.159999999999997,-27.744
-6.880000000000003,-27.384,-21.216,16.432000000000002,8.608,-23.799999999999997,21.552,1.783999999999999,-48.104,-44.06399999999999,-31.159999999999997,-28.744
-6.880000000000003,-28.384,-22.216,17.432000000000002,8.608,-24.799999999999997,21.552,0.7839999999999989,-49.104,-44.06399999999999,-31.159999999999997,-29.744
-7.880000000000003,-29.384,-22.216,18.432000000000002,8.608,-25.799999999999997,18.552,-1.216000000000001,-48.104,-45.06399999999999,-32.16,-29.744
-8.880000000000003,-29.384,-22.216,18.432000000000002,7.608,-25.799999999999997,13.552,-2.216000000000001,-47.104,-46.06399999999999,-33.16,-29.744
-9.880000000000003,-30.384,-21.216,19.432000000000002,6.608,-25.799999999999997,9.552,-3.216000000000001,-46.104,-46.06399999999999,-34.16,-28.744
-9.880000000000003,-30.384,-21.216,19.432000000000002,6.608,-26.799999999999997,4.552,-5.216000000000001,-45.104,-47.06399999999999,-34.16,-28.744
-10.880000000000003,-31.384,-20.216,20.432000000000002,5.608,-26.799999999999997,0.5519999999999996,-6.216000000000001,-44.104,-47.06399999999999,-35.16,-27.744
-11.880000000000003,-31.384,-20.216,20.432000000000002,4.608,-26.799999999999997,-4.448,-7.216000000000001,-43.104,-48.06399999999999,-36.16,-27.744
-11.880000000000003,-31.384,-20.216,20.432000000000002,4.608,-26.799999999999997,-8.448,-8.216000000000001,-42.104,-48.06399999999999,-36.16,-27.744
-12.880000000000003,-31.384,-18.216,21.432000000000002,2.6079999999999997,-25.799999999999997,-3.4480000000000004,-9.216000000000001,-44.104,-51.06399999999999,-38.16,-28.744
-13.880000000000003,-30.384,-16.216,21.432000000000002,0.6079999999999997,-24.799999999999997,2.5519999999999996,-10.216000000000001,-47.104,-53.06399999999999,-39.16,-29.744
-13.880000000000003,-30.384,-14.216000000000001,21.432000000000002,-1.3920000000000003,-22.799999999999997,8.552,-11.216000000000001,-50.104,-55.06399999999999,-40.16,-30.744
-14.880000000000003,-29.384,-12.216000000000001,21.432000000000002,-3.3920000000000003,-20.799999999999997,14.552,-12.216000000000001,-53.104,-57.06399999999999,-41.16,-31.744
-14.880000000000003,-29.384,-10.216000000000001,21.432000000000002,-5.392,-19.799999999999997,20.552,-13.216000000000001,-55.104,-60.06399999999999,-42.16,-32.744
-15.880000000000003,-28.384,-9.216000000000001,21.432000000000002,-5.392,-17.799999999999997,26.552,-14.216000000000001,-58.104,-62.06399999999999,-43.16,-33.744
-15.880000000000003,-28.384,-7.216000000000001,21.432000000000002,-7.392,-16.799999999999997,32.552,-14.216000000000001,-61.104,-64.064,-44.16,-34.744
-17.880000000000003,-30.384,-8.216000000000001,23.432000000000002,-7.392,-17.799999999999997,30.552,-15.216000000000001,-60.104,-63.06399999999999,-46.16,-36.744
-19.880000000000003,-32.384,-9.216000000000001,26.432000000000002,-6.392,-19.799999999999997,26.552,-16.216,-59.104,-62.06399999999999,-47.16,-37.744
-21.880000000000003,-34.384,-11.216000000000001,28.432000000000002,-6.392,-21.799999999999997,23.552,-17.216,-58.104,-61.06399999999999,-49.16,-39.744
-23.880000000000003,-36.384,-13.216000000000001,30.432000000000002,-5.392,-23.799999999999997,20.552,-18.216,-57.104,-60.06399999999999,-50.16,-40.744
-25.880000000000003,-39.384,-14.216000000000001,32.432,-5.392,-25.799999999999997,16.552,-19.216,-56.104,-59.06399999999999,-51.16,-41.744
-27.880000000000003,-41.384,-16.216,34.432,-5.392,-26.799999999999997,13.552,-20.216,-55.104,-58.06399999999999,-53.16,-43.744
-29.880000000000003,-43.384,-17.216,36.432,-5.392,-28.799999999999997,10.552,-21.216,-54.104,-57.06399999999999,-54.16,-44.744
-28.880000000000003,-42.384,-18.216,35.432,-4.392,-28.799999999999997,12.552,-22.216,-55.104,-57.06399999999999,-53.16,-43.744
-27.880000000000003,-41.384,-18.216,34.432,-4.392,-27.799999999999997,14.552,-23.216,-58.104,-58.06399999999999,-52.16,-42.744
-26.880000000000003,-40.384,-19.216,33.432,-4.392,-27.799999999999997,16.552,-24.216,-60.104,-59.06399999999999,-50.16,-41.744
-25.880000000000003,-39.384,-19.216,32.432,-4.392,-26.799999999999997,19.552,-25.216,-62.104,-60.06399999999999,-49.16,-40.744
-23.880000000000003,-38.384,-20.216,31.432000000000002,-4.392,-26.799999999999997,21.552,-26.216,-64.104,-61.06399999999999,-48.16,-38.744
-22.880000000000003,-37.384,-20.216,30.432000000000002,-4.392,-25.799999999999997,24.552,-27.216,-66.104,-62.06399999999999,-46.16,-37.744
-21.880000000000003,-36.384,-20.216,29.432000000000002,-4.392,-25.799999999999997,26.552,-27.216,-68.104,-63.06399999999999,-45.16,-36.744
-19.880000000000003,-34.384,-19.216,27.432000000000002,-2.3920000000000003,-24.799999999999997,24.552,-26.216,-66.104,-63.06399999999999,-45.16,-35.744
-17.880000000000003,-32.384,-18.216,25.432000000000002,-1.3920000000000003,-22.799999999999997,22.552,-25.216,-64.104,-62.06399999999999,-45.16,-34.744
-15.880000000000003,-30.384,-17.216,24.432000000000002,0.6079999999999997,-21.799999999999997,20.552,-24.216,-61.104,-61.06399999999999,-45.16,-33.744
-13.880000000000003,-28.384,-16.216,22.432000000000002,1.6079999999999997,-20.799999999999997,18.552,-23.216,-59.104,-61.06399999999999,-46.16,-32.744
-11.880000000000003,-26.384,-14.216000000000001,20.432000000000002,2.6079999999999997,-19.799999999999997,15.552,-21.216,-56.104,-60.06399999999999,-46.16,-31.744
-9.880000000000003,-25.384,-13.216000000000001,18.432000000000002,4.608,-18.799999999999997,13.552,-20.216,-53.104,-59.06399999999999,-46.16,-30.744
-7.880000000000003,-23.384,-12.216000000000001,17.432000000000002,5.608,-17.799999999999997,11.552,-19.216,-51.104,-59.06399999999999,-46.16,-30.744
-8.880000000000003,-22.384,-10.216000000000001,16.432000000000002,4.608,-16.799999999999997,15.552,-16.216,-49.104,-57.06399999999999,-45.16,-30.744
-9.880000000000003,-21.384,-9.216000000000001,16.432000000000002,2.6079999999999997,-14.799999999999997,20.552,-13.216000000000001,-47.104,-55.06399999999999,-44.16,-31.744
-10.880000000000003,-20.384,-7.216000000000001,15.432000000000002,1.6079999999999997,-13.799999999999997,25.552,-10.216000000000001,-45.104,-54.06399999999999,-42.16,-31.744
-11.880000000000003,-19.384,-6.216000000000001,15.432000000000002,-0.39200000000000035,-12.799999999999997,30.552,-7.216000000000001,-43.104,-52.06399999999999,-40.16,-32.744
-12.880000000000003,-18.384,-5.216000000000001,14.432000000000002,-2.3920000000000003,-11.799999999999997,36.552,-4.216000000000001,-41.104,-50.06399999999999,-39.16,-32.744
